0,0.008020833,4.92,98.2,,1,0.008020833,10.22,93.31
0,0.008402778,4.92,98.2,,1,0.008402778,10.08,93.56
0,0.008796296,4.92,98.2,,1,0.008796296,9.89,93.85
0,0.009178241,4.92,98.2,,1,0.009178241,9.79,93.94
0,0.009560185,4.92,98.2,,1,0.009560185,9.59,94.08
0,0.009953704,4.45,95.29,,1,0.009953704,9.68,94.38
0,0.010335648,4.45,95.48,,1,0.010335648,9.58,94.57
0,0.010717593,4.59,95.18,,1,0.010717593,9.58,94.57
0,0.011111111,4.16,95.83,,1,0.011111111,9.48,95
0,0.011493056,4.21,95.87,,1,0.011493056,9.48,95
0,0.011875,4.28,95.47,,1,0.011875,9.48,95
0,0.012268519,4.38,94.88,,1,0.012268519,10.25,95.49
0,0.012650463,4.38,94.88,,1,0.012650463,10.11,95.1
0,0.013032407,4.38,94.88,,1,0.013032407,10.09,95.36
0,0.013425926,4.38,94.88,,1,0.013425926,10.14,95.73
0,0.01380787,4.38,94.88,,1,0.01380787,10.18,96.01
0,0.014189815,4.38,94.88,,1,0.014189815,10.21,96.77
0,0.014583333,4.38,94.88,,1,0.014583333,10.08,97.51
0,0.014965278,4.38,94.88,,1,0.014965278,9.97,97.63
0,0.015347222,4.38,94.88,,1,0.015347222,9.95,98.68
0,00:07:000,4.38,94.88,,1,00:07:000,9.67,99.29
0,00:07:033,4.38,94.88,,1,00:07:033,9.45,99.69
0,00:07:066,4.38,94.88,,1,00:07:066,9.17,100.23
0,0.006018519,4.38,94.88,,1,0.006018519,8.86,101.35
0,0.006400463,4.38,94.88,,1,0.006400463,8.63,101.76
0,0.006782407,4.38,94.88,,1,0.006782407,8.12,102.53
0,0.007175926,4.38,94.88,,1,0.007175926,7.77,103.18
0,0.00755787,4.38,94.88,,1,0.00755787,7.57,103.49
0,0.007939815,3.75,91.04,,1,0.007939815,7.06,104.42
0,0.008333333,3.89,91.11,,1,0.008333333,6.72,104.88
0,0.008715278,4.84,90.74,,1,0.008715278,6.33,105.6
0,0.009097222,4.17,91.15,,1,0.009097222,5.99,105.83
0,0.009490741,4.17,91.15,,1,0.009490741,5.73,106.35
0,0.009872685,4.81,89.95,,1,0.009872685,5.61,106.49
0,0.01025463,5.22,89.41,,1,0.01025463,5.4,106.88
0,0.010648148,5.24,89.26,,1,0.010648148,5.67,106.05
0,0.011030093,5.59,89.65,,1,0.011030093,5.55,105.8
0,0.011412037,7.25,90.3,,1,0.011412037,5.28,105.88
0,0.011805556,7.87,90.51,,1,0.011805556,4.71,106.64
0,0.0121875,8.37,91.06,,1,0.0121875,4.2,107.02
0,0.012569444,8.82,91.07,,1,0.012569444,3.58,107.44
0,0.012962963,9.44,91.19,,1,0.012962963,3.02,108.04
0,0.013344907,9.44,91.19,,1,0.013344907,2.97,107.99
0,0.013726852,9.44,91.19,,1,0.013726852,2.97,107.99
0,0.01412037,9.44,91.19,,1,0.01412037,2.97,107.99
0,0.014502315,9.44,91.19,,1,0.014502315,2.71,107.71
0,0.014884259,9.44,91.19,,1,0.014884259,2.71,107.71
0,0.015277778,9.44,91.19,,1,0.015277778,2.71,107.71
0,0.015659722,9.44,91.19,,1,0.015659722,2.71,107.71
0,0.016041667,9.44,91.19,,1,0.016041667,2.71,107.71
0,00:08:000,9.44,91.19,,1,00:08:000,3.02,108.44
0,00:08:033,9.44,91.19,,1,00:08:033,4.31,108.07
0,00:08:066,9.44,91.19,,1,00:08:066,3.45,107.6
0,0.006712963,9.44,91.19,,1,0.006712963,3.06,106.83
0,0.007094907,9.44,91.19,,1,0.007094907,3.19,106.53
0,0.007476852,9.44,91.19,,1,0.007476852,3.02,105.32
0,0.00787037,9.44,91.19,,1,0.00787037,3.02,105.32
0,0.008252315,9.44,91.19,,1,0.008252315,3.02,105.32
0,0.008634259,9.44,91.19,,1,0.008634259,3.86,105.09
0,0.009027778,9.44,91.19,,1,0.009027778,3.73,104.8
0,0.009409722,9.44,91.19,,1,0.009409722,3.68,104.57
0,0.009791667,9.44,91.19,,1,0.009791667,3.55,104.99
0,0.010185185,9.44,91.19,,1,0.010185185,3.5,104.69
0,0.01056713,9.44,91.19,,1,0.01056713,3.42,104.52
0,0.010949074,9.44,91.19,,1,0.010949074,3.27,104.42
0,0.011342593,8.17,90.13,,1,0.011342593,3.96,105.73
0,0.011724537,8.81,90.08,,1,0.011724537,3.96,105.73
0,0.012106481,9.16,89.99,,1,0.012106481,3.96,105.73
0,0.0125,10.53,90.41,,1,0.0125,4.17,103.33
0,0.012881944,10.53,90.41,,1,0.012881944,4.17,103.21
0,0.013263889,10.53,90.41,,1,0.013263889,4.19,103.1
0,0.013657407,10.53,90.41,,1,0.013657407,4.19,103.1
0,0.014039352,10.53,90.41,,1,0.014039352,4.19,103.1
0,0.014421296,10.53,90.41,,1,0.014421296,4.19,103.1
0,0.014814815,10.53,90.41,,1,0.014814815,4.19,103.1
0,0.015196759,10.53,90.41,,1,0.015196759,4.19,103.1
0,0.015578704,10.53,90.41,,1,0.015578704,4.19,103.1
0,0.015972222,10.53,90.41,,1,0.015972222,4.48,102.29
0,0.016354167,10.53,90.41,,1,0.016354167,3.9,102.63
0,0.016736111,10.53,90.41,,1,0.016736111,4.01,102.26
0,00:09:000,10.53,90.41,,1,00:09:000,4.07,101.9
0,00:09:033,10.53,90.41,,1,00:09:033,4.16,101.57
0,00:09:066,10.53,90.41,,1,00:09:066,3.96,100.51
0,0.007407407,10.53,90.41,,1,0.007407407,3.76,100.2
0,0.007789352,10.53,90.41,,1,0.007789352,3.66,100
0,0.008171296,10.53,90.41,,1,0.008171296,3.52,99.81
0,0.008564815,10.53,90.41,,1,0.008564815,3.3,99.75
0,0.008946759,10.53,90.41,,1,0.008946759,3.1,99.56
0,0.009328704,10.53,90.41,,1,0.009328704,2.93,99.49
0,0.009722222,10.53,90.41,,1,0.009722222,2.9,99.26
0,0.010104167,10.53,90.41,,1,0.010104167,3.75,95.31
0,0.010486111,10.53,90.41,,1,0.010486111,3.75,95.31
0,0.01087963,10.53,90.41,,1,0.01087963,3.75,95.31
0,0.011261574,10.53,90.41,,1,0.011261574,3.75,95.31
0,0.011643519,10.53,90.41,,1,0.011643519,3.75,95.31
0,0.012037037,10.53,90.41,,1,0.012037037,3.75,95.31
0,0.012418981,10.53,90.41,,1,0.012418981,3.75,95.31
0,0.012800926,10.53,90.41,,1,0.012800926,3.75,95.31
0,0.013194444,10.53,90.41,,1,0.013194444,3.75,95.31
0,0.013576389,10.53,90.41,,1,0.013576389,3.75,95.31
0,0.013958333,10.53,90.41,,1,0.013958333,3.75,95.31
0,0.014351852,10.53,90.41,,1,0.014351852,3.75,95.31
0,0.014733796,10.53,90.41,,1,0.014733796,3.75,95.31
0,0.015115741,10.53,90.41,,1,0.015115741,3.75,95.31
0,0.015509259,10.53,90.41,,1,0.015509259,3.75,95.31
0,0.015891204,10.53,90.41,,1,0.015891204,3.75,95.31
0,0.016273148,10.53,90.41,,1,0.016273148,3.33,96.25
0,0.016666667,10.53,90.41,,1,0.016666667,3.47,97.31
0,0.017048611,10.53,90.41,,1,0.017048611,3.53,97.27
0,0.017430556,3.81,95.51,,1,0.017430556,4.38,101.25
0,00:10:000,3.81,95.51,,1,00:10:000,4.38,101.25
0,00:10:033,4.19,94.43,,1,00:10:033,4.38,101.25
0,00:10:066,3.93,95.43,,1,00:10:066,2.71,100.21
0,0.008101852,5.05,94,,1,0.008101852,3.12,100.19
0,0.008483796,5.44,93.79,,1,0.008483796,3.99,100.39
0,0.008865741,5.44,93.79,,1,0.008865741,4.85,100.53
0,0.009259259,6.67,94.79,,1,0.009259259,3.99,98.58
0,0.009641204,4.64,98.08,,1,0.009641204,3.99,98.58
0,0.010023148,5,98.3,,1,0.010023148,3.99,98.58
0,0.010416667,5.22,99.4,,1,0.010416667,3.99,98.58
0,0.010798611,5.54,99.65,,1,0.010798611,3.99,98.58
0,0.011180556,2.84,100.4,,1,0.011180556,4.38,96.15
0,0.011574074,2.98,100.48,,1,0.011574074,4.38,96.15
0,0.011956019,2.98,100.6,,1,0.011956019,4.38,96.15
0,0.012337963,3.46,100.93,,1,0.012337963,4.38,96.15
0,0.012731481,3.41,100.64,,1,0.012731481,4.38,96.15
0,0.013113426,3.63,100.31,,1,0.013113426,4.38,96.15
0,0.01349537,3.07,101.67,,1,0.01349537,6.04,94.78
0,0.013888889,3.13,101.51,,1,0.013888889,6.04,94.78
0,0.014270833,3.22,101.41,,1,0.014270833,6.04,94.78
0,0.014652778,3.6,100.27,,1,0.014652778,6.04,94.78
0,0.015046296,2.98,104.22,,1,0.015046296,6.04,94.78
0,0.015428241,3.05,104,,1,0.015428241,6.04,94.78
0,0.015810185,3.53,103.2,,1,0.015810185,6.04,94.78
0,0.016203704,3.24,103.69,,1,0.016203704,6.04,94.78
0,0.016585648,3.22,104.14,,1,0.016585648,6.04,94.78
0,0.016967593,3.48,104.18,,1,0.016967593,6.04,94.78
0,0.017361111,3.67,104.35,,1,0.017361111,6.04,94.78
0,0.017743056,3.89,102.53,,1,0.017743056,6.04,94.78
0,0.018125,3.83,103.42,,1,0.018125,6.04,94.78
0,00:11:000,3.9,103.99,,1,00:11:000,6.04,94.78
0,00:11:033,3.96,104.06,,1,00:11:033,6.04,94.78
0,00:11:066,4.16,104.04,,1,00:11:066,6.04,94.78
0,0.008796296,3.26,107.83,,1,0.008796296,6.04,94.78
0,0.009178241,3.38,107.38,,1,0.009178241,12,89.2
0,0.009560185,3.88,106.88,,1,0.009560185,11.91,88.91
0,0.009953704,5.35,105.06,,1,0.009953704,12,88.44
0,0.010335648,5.2,105.57,,1,0.010335648,12.5,88.34
0,0.010717593,5.47,105.68,,1,0.010717593,12.78,89.22
0,0.011111111,7.6,104.29,,1,0.011111111,12.75,88.91
0,0.011493056,7.6,104.29,,1,0.011493056,12.79,88.51
0,0.011875,7.68,104.61,,1,0.011875,13.11,88.23
0,0.012268519,5.33,105.62,,1,0.012268519,13.92,87.51
0,0.012650463,5.49,105.34,,1,0.012650463,14.24,87.12
0,0.013032407,4.61,104.36,,1,0.013032407,14.71,86.63
0,0.013425926,3.93,103.68,,1,0.013425926,15.72,85.51
0,0.01380787,3.85,103.27,,1,0.01380787,15.93,85.35
0,0.014189815,3.74,102.62,,1,0.014189815,15.76,85.55
0,0.014583333,3.8,102.19,,1,0.014583333,15.6,85.48
0,0.014965278,3.7,102.1,,1,0.014965278,15.61,85.38
0,0.015347222,3.89,101.78,,1,0.015347222,15.53,85.05
0,0.015740741,3.92,100.87,,1,0.015740741,15.12,84.89
0,0.016122685,4.25,100.71,,1,0.016122685,15.25,84.63
0,0.01650463,4.34,100.47,,1,0.01650463,15.49,83.76
0,0.016898148,4.66,100.63,,1,0.016898148,15.43,82.73
0,0.017280093,4.75,100.57,,1,0.017280093,15.27,82.24
0,0.017662037,4.3,99.35,,1,0.017662037,14.93,81.27
0,0.018055556,4.03,98.2,,1,0.018055556,14.66,80.7
0,0.0184375,4.42,97.99,,1,0.0184375,14.56,80.19
0,0.018819444,5.16,98.41,,1,0.018819444,14.25,79.33
0,00:12:000,5.25,98.01,,1,00:12:000,14.79,80.75
0,00:12:033,5.15,97.79,,1,00:12:033,13.63,77.51
0,00:12:066,4.79,96.18,,1,00:12:066,13.43,77.07
0,0.009490741,5.01,94.23,,1,0.009490741,13.58,77.28
0,0.009872685,4.82,93.67,,1,0.009872685,13.15,76.29
0,0.01025463,4.81,93.66,,1,0.01025463,13.19,76.73
0,0.010648148,5.04,91.61,,1,0.010648148,12.65,75.42
0,0.011030093,4.96,91.11,,1,0.011030093,12.49,75.31
0,0.011412037,4.78,90.72,,1,0.011412037,12.35,76.5
0,0.011805556,4.64,89.35,,1,0.011805556,12.18,76.25
0,0.0121875,3.92,87.52,,1,0.0121875,12.14,76.11
0,0.012569444,3.93,87.16,,1,0.012569444,11.5,75.51
0,0.012962963,3.87,85.22,,1,0.012962963,10.86,75.26
0,0.013344907,3.77,84.42,,1,0.013344907,10.33,75.13
0,0.013726852,3.87,83.65,,1,0.013726852,9.8,74.83
0,0.01412037,3.77,81.43,,1,0.01412037,9.2,74.55
0,0.014502315,3.71,80.66,,1,0.014502315,10.52,75.19
0,0.014884259,3.79,78.69,,1,0.014884259,10.52,75.19
0,0.015277778,4.68,77.27,,1,0.015277778,10.52,75.19
0,0.015659722,4.57,76.65,,1,0.015659722,10.52,75.19
0,0.016041667,4.56,75.16,,1,0.016041667,10.52,75.19
0,0.016435185,4.48,73.22,,1,0.016435185,10.52,75.19
0,0.01681713,3.83,71.34,,1,0.01681713,10.52,75.19
0,0.017199074,3.74,69.4,,1,0.017199074,10.52,75.19
0,0.017592593,3.71,66.67,,1,0.017592593,10.52,75.19
0,0.017974537,3.65,65.92,,1,0.017974537,10.52,75.19
0,0.018356481,3.57,63.93,,1,0.018356481,10.52,75.19
0,0.01875,3.58,61.65,,1,0.01875,10.52,75.19
0,0.019131944,3.56,61.17,,1,0.019131944,10.52,75.19
0,0.019513889,3.46,59.54,,1,0.019513889,10.52,75.19
0,00:13:000,3.59,57.39,,1,00:13:000,10.52,75.19
0,00:13:033,3.6,56.78,,1,00:13:033,10.52,75.19
0,00:13:066,3.65,55.38,,1,00:13:066,10.52,75.19
0,0.010185185,3.64,53.86,,1,0.010185185,10.52,75.19
0,0.01056713,3.71,52.97,,1,0.01056713,10.52,75.19
0,0.010949074,4.1,51.96,,1,0.010949074,10.52,75.19
0,0.011342593,4.06,50.39,,1,0.011342593,10.52,75.19
0,0.011724537,4.06,49.63,,1,0.011724537,10.52,75.19
0,0.012106481,4.14,46.76,,1,0.012106481,10.52,75.19
0,0.0125,4.24,45.8,,1,0.0125,10.52,75.19
0,0.012881944,4.27,45.55,,1,0.012881944,3.85,70.52
0,0.013263889,4.39,44.98,,1,0.013263889,3.85,70.52
0,0.013657407,4.42,43.57,,1,0.013657407,3.85,70.52
0,0.014039352,4.41,42.72,,1,0.014039352,3.52,70.87
0,0.014421296,4.44,41.85,,1,0.014421296,5.6,70.84
0,0.014814815,4.55,41.29,,1,0.014814815,5.66,70.22
0,0.015196759,4.54,40.84,,1,0.015196759,5.78,69.62
0,0.015578704,4.63,40.26,,1,0.015578704,5.85,68.81
0,0.015972222,4.65,39.3,,1,0.015972222,6.62,67.21
0,0.016354167,4.66,38.93,,1,0.016354167,6.74,66.93
0,0.016736111,4.57,38.33,,1,0.016736111,6.95,66.33
0,0.01712963,4.7,37.78,,1,0.01712963,7.07,65.84
0,0.017511574,4.74,37.39,,1,0.017511574,7.16,65.43
0,0.017893519,4.81,36.77,,1,0.017893519,7.37,64.86
0,0.018287037,4.86,36.48,,1,0.018287037,7.67,64.48
0,0.018668981,4.95,36.38,,1,0.018668981,7.67,64.05
0,0.019050926,5.21,39.13,,1,0.019050926,7.72,63.53
0,0.019444444,5.33,35.92,,1,0.019444444,8.17,62.74
0,0.019826389,5.5,35.83,,1,0.019826389,8.14,62.41
0,0.020208333,5.89,35.66,,1,0.020208333,8.07,61.75
0,00:14:000,6.27,35.62,,1,00:14:000,8.3,61.07
0,00:14:033,6.26,35.01,,1,00:14:033,8.49,60.43
0,00:14:066,6.48,34.87,,1,00:14:066,8.5,59.66
0,0.01087963,5.5,33.28,,1,0.01087963,8.58,58.84
0,0.011261574,6.79,35.63,,1,0.011261574,8.64,58.48
0,0.011643519,7.05,35.93,,1,0.011643519,8.76,57.88
0,0.012037037,7.38,36.48,,1,0.012037037,8.7,57.51
0,0.012418981,5.39,36.21,,1,0.012418981,8.75,57.07
